2026-07-03 05:51:44 | INFO     | dental_pipeline.config | Logging initialised — file: /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/logs/05_evaluate.log
2026-07-03 19:53:51 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 193 pulp-146 voxels outside tooth 46.
2026-07-03 19:53:52 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 262 pulp-147 voxels outside tooth 47.
2026-07-03 19:53:52 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 536 pulp-148 voxels outside tooth 48.
2026-07-03 19:53:52 | INFO     | dental_pipeline.postprocessing | Saved processed segmentation to /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_142.nii.gz
2026-07-03 19:53:52 | INFO     | dental_pipeline.postprocessing | Processing ToothFairy3P_143.nii.gz → /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_143.nii.gz
2026-07-03 19:54:05 | INFO     | dental_pipeline.postprocessing | Removed 440 small components (min_size=100).
2026-07-03 19:54:05 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 15 pulp-112 voxels outside tooth 12.
2026-07-03 19:54:06 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 27 pulp-113 voxels outside tooth 13.
2026-07-03 19:54:07 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 10 pulp-123 voxels outside tooth 23.
2026-07-03 19:54:07 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 129 pulp-126 voxels outside tooth 26.
2026-07-03 19:54:08 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 180 pulp-127 voxels outside tooth 27.
2026-07-03 19:54:09 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 5 pulp-132 voxels outside tooth 32.
2026-07-03 19:54:09 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 24 pulp-133 voxels outside tooth 33.
2026-07-03 19:54:10 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 5 pulp-134 voxels outside tooth 34.
2026-07-03 19:54:10 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 9 pulp-137 voxels outside tooth 37.
2026-07-03 19:54:11 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 1 pulp-138 voxels outside tooth 38.
2026-07-03 19:54:11 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 7 pulp-141 voxels outside tooth 41.
2026-07-03 19:54:11 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 6 pulp-142 voxels outside tooth 42.
2026-07-03 19:54:12 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 17 pulp-143 voxels outside tooth 43.
2026-07-03 19:54:12 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 9 pulp-144 voxels outside tooth 44.
2026-07-03 19:54:13 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 137 pulp-146 voxels outside tooth 46.
2026-07-03 19:54:14 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 147 pulp-147 voxels outside tooth 47.
2026-07-03 19:54:14 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 4 pulp-148 voxels outside tooth 48.
2026-07-03 19:54:14 | INFO     | dental_pipeline.postprocessing | Saved processed segmentation to /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_143.nii.gz
2026-07-03 19:54:14 | INFO     | dental_pipeline.postprocessing | Processing ToothFairy3P_144.nii.gz → /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_144.nii.gz
2026-07-03 19:54:20 | INFO     | dental_pipeline.postprocessing | Removed 108 small components (min_size=100).
2026-07-03 19:54:22 | INFO     | dental_pipeline.postprocessing | Rule 1 – removed 7341 implant voxels outside valid tooth positions.
2026-07-03 19:54:23 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 10 pulp-132 voxels outside tooth 32.
2026-07-03 19:54:24 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 16 pulp-133 voxels outside tooth 33.
2026-07-03 19:54:24 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 14 pulp-134 voxels outside tooth 34.
2026-07-03 19:54:25 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 18 pulp-135 voxels outside tooth 35.
2026-07-03 19:54:26 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 9 pulp-144 voxels outside tooth 44.
2026-07-03 19:54:27 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 16 pulp-145 voxels outside tooth 45.
2026-07-03 19:54:27 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 4 pulp-147 voxels (parent tooth 47 absent).
2026-07-03 19:54:27 | INFO     | dental_pipeline.postprocessing | Saved processed segmentation to /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_144.nii.gz
2026-07-03 19:54:27 | INFO     | dental_pipeline.postprocessing | Processing ToothFairy3P_145.nii.gz → /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_145.nii.gz
2026-07-03 19:54:29 | INFO     | dental_pipeline.postprocessing | Removed 142 small components (min_size=100).
2026-07-03 19:54:30 | INFO     | dental_pipeline.postprocessing | Saved processed segmentation to /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_145.nii.gz
2026-07-03 19:54:30 | INFO     | dental_pipeline.postprocessing | Processing ToothFairy3P_146.nii.gz → /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_146.nii.gz
2026-07-03 19:54:39 | INFO     | dental_pipeline.postprocessing | Removed 391 small components (min_size=100).
2026-07-03 19:54:41 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 4 pulp-132 voxels outside tooth 32.
2026-07-03 19:54:41 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 3 pulp-133 voxels outside tooth 33.
2026-07-03 19:54:42 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 6 pulp-135 voxels outside tooth 35.
2026-07-03 19:54:43 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 106 pulp-136 voxels outside tooth 36.
2026-07-03 19:54:43 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 3 pulp-141 voxels outside tooth 41.
2026-07-03 19:54:45 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 11 pulp-145 voxels outside tooth 45.
2026-07-03 19:54:46 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 173 pulp-147 voxels outside tooth 47.
2026-07-03 19:54:46 | INFO     | dental_pipeline.postprocessing | Saved processed segmentation to /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_146.nii.gz
2026-07-03 19:54:46 | INFO     | dental_pipeline.postprocessing | Processing ToothFairy3P_147.nii.gz → /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_147.nii.gz
2026-07-03 19:55:06 | INFO     | dental_pipeline.postprocessing | Removed 645 small components (min_size=100).
2026-07-03 19:55:06 | WARNING  | dental_pipeline.postprocessing | Rule 2 – right IAC is <5% of contralateral side (939 vs 32006 voxels). Possible segmentation artefact.
2026-07-03 19:55:08 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 9 pulp-131 voxels outside tooth 31.
2026-07-03 19:55:09 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 37 pulp-132 voxels outside tooth 32.
2026-07-03 19:55:09 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 135 pulp-133 voxels outside tooth 33.
2026-07-03 19:55:10 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 48 pulp-134 voxels outside tooth 34.
2026-07-03 19:55:10 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 102 pulp-135 voxels outside tooth 35.
2026-07-03 19:55:11 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 323 pulp-136 voxels outside tooth 36.
2026-07-03 19:55:12 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 297 pulp-137 voxels outside tooth 37.
2026-07-03 19:55:12 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 270 pulp-138 voxels outside tooth 38.
2026-07-03 19:55:13 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 22 pulp-141 voxels outside tooth 41.
2026-07-03 19:55:14 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 14 pulp-142 voxels outside tooth 42.
2026-07-03 19:55:14 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 106 pulp-143 voxels outside tooth 43.
2026-07-03 19:55:15 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 12 pulp-144 voxels outside tooth 44.
2026-07-03 19:55:16 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 57 pulp-145 voxels outside tooth 45.
2026-07-03 19:55:16 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 92 pulp-146 voxels outside tooth 46.
2026-07-03 19:55:17 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 329 pulp-147 voxels outside tooth 47.
2026-07-03 19:55:17 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 553 pulp-148 voxels outside tooth 48.
2026-07-03 19:55:18 | INFO     | dental_pipeline.postprocessing | Saved processed segmentation to /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_147.nii.gz
2026-07-03 19:55:18 | INFO     | dental_pipeline.postprocessing | Progress: 200 / 532 files processed.
2026-07-03 19:55:18 | INFO     | dental_pipeline.postprocessing | Processing ToothFairy3P_148.nii.gz → /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_148.nii.gz
2026-07-03 19:55:30 | INFO     | dental_pipeline.postprocessing | Removed 549 small components (min_size=100).
2026-07-03 19:55:31 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 3 pulp-122 voxels outside tooth 22.
2026-07-03 19:55:32 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 5 pulp-131 voxels outside tooth 31.
2026-07-03 19:55:33 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 6 pulp-132 voxels outside tooth 32.
2026-07-03 19:55:33 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 10 pulp-133 voxels outside tooth 33.
2026-07-03 19:55:33 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 16 pulp-134 voxels outside tooth 34.
2026-07-03 19:55:34 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 24 pulp-135 voxels outside tooth 35.
2026-07-03 19:55:34 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 75 pulp-137 voxels outside tooth 37.
2026-07-03 19:55:35 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 265 pulp-138 voxels outside tooth 38.
2026-07-03 19:55:35 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 18 pulp-141 voxels outside tooth 41.
2026-07-03 19:55:35 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 8 pulp-142 voxels outside tooth 42.
2026-07-03 19:55:36 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 9 pulp-143 voxels outside tooth 43.
2026-07-03 19:55:36 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 34 pulp-144 voxels outside tooth 44.
2026-07-03 19:55:37 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 66 pulp-145 voxels outside tooth 45.
2026-07-03 19:55:37 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 266 pulp-146 voxels outside tooth 46.
2026-07-03 19:55:38 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 214 pulp-147 voxels outside tooth 47.
2026-07-03 19:55:38 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 237 pulp-148 voxels outside tooth 48.
2026-07-03 19:55:38 | INFO     | dental_pipeline.postprocessing | Saved processed segmentation to /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_148.nii.gz
2026-07-03 19:55:38 | INFO     | dental_pipeline.postprocessing | Processing ToothFairy3P_150.nii.gz → /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_150.nii.gz
2026-07-03 19:55:50 | INFO     | dental_pipeline.postprocessing | Removed 453 small components (min_size=100).
2026-07-03 19:55:51 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 2 pulp-134 voxels outside tooth 34.
2026-07-03 19:55:51 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 11 pulp-135 voxels outside tooth 35.
2026-07-03 19:55:52 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 5 pulp-143 voxels outside tooth 43.
2026-07-03 19:55:53 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 1 pulp-145 voxels outside tooth 45.
2026-07-03 19:55:54 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 1 pulp-148 voxels outside tooth 48.
2026-07-03 19:55:54 | INFO     | dental_pipeline.postprocessing | Saved processed segmentation to /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_150.nii.gz
2026-07-03 19:55:54 | INFO     | dental_pipeline.postprocessing | Processing ToothFairy3P_151.nii.gz → /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_151.nii.gz
2026-07-03 19:56:04 | INFO     | dental_pipeline.postprocessing | Removed 242 small components (min_size=100).
2026-07-03 19:56:04 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 217 pulp-116 voxels outside tooth 16.
2026-07-03 19:56:05 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 324 pulp-117 voxels outside tooth 17.
2026-07-03 19:56:05 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 9 pulp-126 voxels outside tooth 26.
2026-07-03 19:56:06 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 154 pulp-127 voxels outside tooth 27.
2026-07-03 19:56:06 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 16 pulp-131 voxels outside tooth 31.
2026-07-03 19:56:07 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 32 pulp-132 voxels outside tooth 32.
2026-07-03 19:56:07 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 101 pulp-133 voxels outside tooth 33.
2026-07-03 19:56:08 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 57 pulp-134 voxels outside tooth 34.
2026-07-03 19:56:08 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 127 pulp-135 voxels outside tooth 35.
2026-07-03 19:56:09 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 271 pulp-136 voxels outside tooth 36.
2026-07-03 19:56:09 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 308 pulp-137 voxels outside tooth 37.
2026-07-03 19:56:10 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 306 pulp-138 voxels outside tooth 38.
2026-07-03 19:56:10 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 20 pulp-141 voxels outside tooth 41.
2026-07-03 19:56:11 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 20 pulp-142 voxels outside tooth 42.
2026-07-03 19:56:11 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 109 pulp-143 voxels outside tooth 43.
2026-07-03 19:56:12 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 68 pulp-144 voxels outside tooth 44.
2026-07-03 19:56:12 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 76 pulp-145 voxels outside tooth 45.
2026-07-03 19:56:13 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 183 pulp-146 voxels outside tooth 46.
2026-07-03 19:56:13 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 253 pulp-147 voxels outside tooth 47.
2026-07-03 19:56:14 | INFO     | dental_pipeline.postprocessing | Saved processed segmentation to /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_151.nii.gz
2026-07-03 19:56:14 | INFO     | dental_pipeline.postprocessing | Processing ToothFairy3P_152.nii.gz → /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_152.nii.gz
2026-07-03 19:56:25 | INFO     | dental_pipeline.postprocessing | Removed 321 small components (min_size=100).
2026-07-03 19:56:28 | INFO     | dental_pipeline.postprocessing | Rule 1 – removed 8356 implant voxels outside valid tooth positions.
2026-07-03 19:56:29 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 31 pulp-134 voxels outside tooth 34.
2026-07-03 19:56:30 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 50 pulp-135 voxels outside tooth 35.
2026-07-03 19:56:31 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 24 pulp-137 voxels outside tooth 37.
2026-07-03 19:56:31 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 14 pulp-145 voxels outside tooth 45.
2026-07-03 19:56:32 | INFO     | dental_pipeline.postprocessing | Saved processed segmentation to /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_152.nii.gz
2026-07-03 19:56:32 | INFO     | dental_pipeline.postprocessing | Processing ToothFairy3P_190.nii.gz → /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_190.nii.gz
2026-07-03 19:56:40 | INFO     | dental_pipeline.postprocessing | Removed 222 small components (min_size=100).
2026-07-03 19:56:41 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 75 pulp-126 voxels outside tooth 26.
2026-07-03 19:56:42 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 221 pulp-133 voxels outside tooth 33.
2026-07-03 19:56:42 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 32 pulp-134 voxels outside tooth 34.
2026-07-03 19:56:43 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 153 pulp-135 voxels outside tooth 35.
2026-07-03 19:56:43 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 73 pulp-143 voxels outside tooth 43.
2026-07-03 19:56:44 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 4 pulp-144 voxels outside tooth 44.
2026-07-03 19:56:44 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 71 pulp-145 voxels outside tooth 45.
2026-07-03 19:56:45 | INFO     | dental_pipeline.postprocessing | Saved processed segmentation to /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_190.nii.gz
2026-07-03 19:56:45 | INFO     | dental_pipeline.postprocessing | Processing ToothFairy3P_191.nii.gz → /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_191.nii.gz
2026-07-03 19:56:58 | INFO     | dental_pipeline.postprocessing | Removed 507 small components (min_size=100).
2026-07-03 19:57:00 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 22 pulp-116 voxels outside tooth 16.
2026-07-03 19:57:00 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 213 pulp-117 voxels outside tooth 17.
2026-07-03 19:57:01 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 131 pulp-118 voxels outside tooth 18.
2026-07-03 19:57:01 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 27 pulp-126 voxels outside tooth 26.
2026-07-03 19:57:02 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 159 pulp-127 voxels outside tooth 27.
2026-07-03 19:57:02 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 452 pulp-128 voxels outside tooth 28.
2026-07-03 19:57:03 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 11 pulp-131 voxels outside tooth 31.
2026-07-03 19:57:03 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 3 pulp-132 voxels outside tooth 32.
2026-07-03 19:57:04 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 31 pulp-133 voxels outside tooth 33.
2026-07-03 19:57:04 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 24 pulp-134 voxels outside tooth 34.
2026-07-03 19:57:05 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 94 pulp-135 voxels outside tooth 35.
2026-07-03 19:57:05 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 44 pulp-136 voxels outside tooth 36.
2026-07-03 19:57:06 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 130 pulp-137 voxels outside tooth 37.
2026-07-03 19:57:06 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 5 pulp-141 voxels outside tooth 41.
2026-07-03 19:57:07 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 6 pulp-142 voxels outside tooth 42.
2026-07-03 19:57:07 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 44 pulp-143 voxels outside tooth 43.
2026-07-03 19:57:08 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 13 pulp-144 voxels outside tooth 44.
2026-07-03 19:57:08 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 48 pulp-145 voxels outside tooth 45.
2026-07-03 19:57:09 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 97 pulp-147 voxels outside tooth 47.
2026-07-03 19:57:09 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 175 pulp-148 voxels outside tooth 48.
2026-07-03 19:57:09 | INFO     | dental_pipeline.postprocessing | Saved processed segmentation to /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_191.nii.gz
2026-07-03 19:57:09 | INFO     | dental_pipeline.postprocessing | Processing ToothFairy3P_192.nii.gz → /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_192.nii.gz
2026-07-03 19:57:15 | INFO     | dental_pipeline.postprocessing | Removed 293 small components (min_size=100).
2026-07-03 19:57:15 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 14 pulp-116 voxels (parent tooth 16 absent).
2026-07-03 19:57:16 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 40 pulp-126 voxels outside tooth 26.
2026-07-03 19:57:16 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 112 pulp-127 voxels outside tooth 27.
2026-07-03 19:57:16 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 35 pulp-131 voxels outside tooth 31.
2026-07-03 19:57:17 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 11 pulp-132 voxels outside tooth 32.
2026-07-03 19:57:17 | INFO     | dental_pipeline.postprocessing | Saved processed segmentation to /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_192.nii.gz
2026-07-03 19:57:17 | INFO     | dental_pipeline.postprocessing | Processing ToothFairy3P_193.nii.gz → /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_193.nii.gz
2026-07-03 19:57:31 | INFO     | dental_pipeline.postprocessing | Removed 527 small components (min_size=100).
2026-07-03 19:57:32 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 112 pulp-126 voxels outside tooth 26.
2026-07-03 19:57:33 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 661 pulp-127 voxels outside tooth 27.
2026-07-03 19:57:33 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 315 pulp-128 voxels outside tooth 28.
2026-07-03 19:57:34 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 15 pulp-131 voxels outside tooth 31.
2026-07-03 19:57:34 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 8 pulp-132 voxels outside tooth 32.
2026-07-03 19:57:35 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 42 pulp-133 voxels outside tooth 33.
2026-07-03 19:57:35 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 33 pulp-134 voxels outside tooth 34.
2026-07-03 19:57:36 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 64 pulp-135 voxels outside tooth 35.
2026-07-03 19:57:36 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 446 pulp-136 voxels outside tooth 36.
2026-07-03 19:57:37 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 836 pulp-137 voxels outside tooth 37.
2026-07-03 19:57:37 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 380 pulp-138 voxels outside tooth 38.
2026-07-03 19:57:38 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 17 pulp-141 voxels outside tooth 41.
2026-07-03 19:57:38 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 2 pulp-142 voxels outside tooth 42.
2026-07-03 19:57:39 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 91 pulp-143 voxels outside tooth 43.
2026-07-03 19:57:39 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 59 pulp-144 voxels outside tooth 44.
2026-07-03 19:57:40 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 28 pulp-145 voxels outside tooth 45.
2026-07-03 19:57:40 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 261 pulp-146 voxels outside tooth 46.
2026-07-03 19:57:40 | INFO     | dental_pipeline.postprocessing | Saved processed segmentation to /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_193.nii.gz
2026-07-03 19:57:40 | INFO     | dental_pipeline.postprocessing | Processing ToothFairy3P_194.nii.gz → /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_194.nii.gz
2026-07-03 19:57:51 | INFO     | dental_pipeline.postprocessing | Removed 483 small components (min_size=100).
2026-07-03 19:57:52 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 8 pulp-117 voxels outside tooth 17.
2026-07-03 19:57:53 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 2 pulp-131 voxels outside tooth 31.
2026-07-03 19:57:54 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 2 pulp-132 voxels outside tooth 32.
2026-07-03 19:57:54 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 29 pulp-133 voxels outside tooth 33.
2026-07-03 19:57:54 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 13 pulp-134 voxels outside tooth 34.
2026-07-03 19:57:55 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 20 pulp-137 voxels outside tooth 37.
2026-07-03 19:57:56 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 93 pulp-138 voxels outside tooth 38.
2026-07-03 19:57:56 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 4 pulp-141 voxels outside tooth 41.
2026-07-03 19:57:57 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 12 pulp-143 voxels outside tooth 43.
2026-07-03 19:57:58 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 6 pulp-145 voxels outside tooth 45.
2026-07-03 19:57:58 | INFO     | dental_pipeline.postprocessing | Rule 3 – removed 84 pulp-148 voxels outside tooth 48.
2026-07-03 19:57:58 | INFO     | dental_pipeline.postprocessing | Saved processed segmentation to /usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/predictions/fold_0/postprocessed/ToothFairy3P_194.nii.gz
